P Amarnath,0,0
Abdur Razzak,0,0.0
AB Agarkar,17.9,116.23376623376625
B Akhil,12.666666666666666,138.1818181818182
S Anirudha,17.0,120.35398230088497
J Arunkumar,7.666666666666667,100.0
SA Asnodkar,21.15,124.7787610619469
S Badrinath,30.659574468085108,118.8943894389439
L Balaji,4.5,73.46938775510205
SB Bangar,7.0,84.48275862068965
R Bhatia,11.4,120.4225352112676
MV Boucher,28.142857142857142,127.50809061488673
DJ Bravo,22.945454545454545,126.32632632632632
S Chanderpaul,8.333333333333334,80.64516129032258
PP Chawla,12.261904761904763,113.68653421633555
B Chipli,18.666666666666668,111.55378486055776
SD Chitnis,14.142857142857142,111.23595505617978
A Chopra,8.833333333333334,74.64788732394366
DB Das,21.714285714285715,116.47509578544062
H Das,2.0,40.0
AB de Villiers,38.16483516483517,148.1655290102389
P Dharmani,0,0
S Dhawan,32.669724770642205,121.86858316221767
MS Dhoni,37.88297872340426,136.75115207373273
TM Dilshan,26.813953488372093,114.49851042701091
AB Dinda,2.6,54.166666666666664
R Dravid,28.233766233766232,115.5154091392136
CRD Fernando,0,133.33333333333331
SP Fleming,21.77777777777778,118.7878787878788
Gagandeep Singh,0,0
G Gambhir,31.541984732824428,124.60796139927623
SC Ganguly,25.452830188679247,106.80918448139352
B Geeves,0,0
HH Gibbs,27.6875,109.78934324659231
AC Gilchrist,27.223684210526315,138.39464882943145
K Goel,14.533333333333333,94.37229437229438
MS Gony,9.9,139.43661971830986
SP Goswami,16.066666666666666,96.01593625498009
Harbhajan Singh,16.306122448979593,142.42424242424244
ML Hayden,36.9,137.51552795031057
BJ Hodge,33.333333333333336,125.22361359570662
JR Hopes,26.0625,136.27450980392157
DJ Hussey,26.979591836734695,122.97674418604652
MEK Hussey,38.76470588235294,122.64267990074443
Iqbal Abdulla,44.0,104.76190476190477
RA Jadeja,24.055555555555557,122.92405961674946
W Jaffer,16.25,107.43801652892562
ST Jayasuriya,27.428571428571427,144.36090225563908
DPMD Jayawardene,28.603174603174605,123.25581395348837
Joginder Sharma,9.0,120.0
SB Joshi,3.0,42.857142857142854
M Kaif,14.38888888888889,103.60000000000001
JH Kallis,28.55294117647059,109.22592259225922
D Kalyankrishna,3.0,37.5
Kamran Akmal,25.6,164.1025641025641
CK Kapugedera,5.333333333333333,69.56521739130434
KD Karthik,24.811965811965813,125.94360086767895
M Kartik,16.142857142857142,104.62962962962963
SM Katich,24.1,129.56989247311827
U Kaul,0,0.0
Z Khan,8.357142857142858,82.97872340425532
MA Khote,12.0,109.09090909090908
T Kohli,3.6666666666666665,57.89473684210527
V Kohli,37.440677966101696,129.8266235674405
DS Kulkarni,11.25,93.75
P Kumar,8.947368421052632,108.28025477707006
A Kumble,11.666666666666666,74.46808510638297
VVS Laxman,15.666666666666666,105.61797752808988
B Lee,12.4,127.83505154639174
DS Lehmann,9.0,100.0
BB McCullum,28.091836734693878,131.22020972354625
GD McGrath,4.0,80.0
MF Maharoof,17.7,143.90243902439025
VY Mahesh,7.5,55.55555555555556
M Manhas,22.347826086956523,109.36170212765957
SE Marsh,39.95161290322581,132.7438370846731
AD Mascarenhas,8.777777777777779,101.28205128205127
BAW Mendis,1.5,50.0
Misbah-ul-Haq,16.714285714285715,144.44444444444443
A Mishra,11.724137931034482,93.66391184573003
Mohammad Asif,1.5,50.0
Mohammad Hafeez,9.142857142857142,77.10843373493977
JA Morkel,24.35,141.98250728862973
WA Mota,9.333333333333334,74.66666666666667
A Mukund,9.5,86.36363636363636
M Muralitharan,3.3333333333333335,66.66666666666666
AM Nayar,17.68421052631579,116.46447140381282
A Nehra,5.857142857142857,66.12903225806451
A Nel,0.0,0
AA Noffke,9.0,90.0
M Ntini,11.0,61.111111111111114
PP Ojha,1.3333333333333333,35.55555555555556
JDP Oram,13.25,98.14814814814815
MK Pandey,28.397435897435898,120.11930585683297
Pankaj Singh,3.5,58.333333333333336
MM Patel,6.5,95.1219512195122
NK Patel,30.25,101.68067226890756
PA Patel,21.700934579439252,117.21352852094901
IK Pathan,21.49056603773585,120.40169133192389
YK Pathan,29.632653061224488,145.49098196392785
DT Patil,6.5,100.0
RV Pawar,0,0
SM Pollock,18.375,132.43243243243242
LA Pomersbach,27.454545454545453,122.76422764227641
RT Ponting,10.11111111111111,71.09375
RR Powar,22.333333333333332,104.6875
AM Rahane,33.59340659340659,120.59171597633136
SK Raina,34.13533834586466,139.05053598774884
RR Raje,20.0,111.11111111111111
DB Ravi Teja,19.736842105263158,118.29652996845425
M Rawat,11.0,79.71014492753623
L Ronchi,6.8,100.0
WP Saha,25.524590163934427,130.73047858942067
Salman Butt,27.571428571428573,119.87577639751552
D Salunkhe,16.5,137.5
KC Sangakkara,25.953846153846154,121.19252873563218
PJ Sangwan,4.0,68.57142857142857
PM Sarvesh Kumar,0,50.0
RR Sarwan,18.25,97.33333333333334
V Sehwag,27.555555555555557,155.44159544159544
PR Shah,11.5,101.0989010989011
Shahid Afridi,10.125,176.08695652173913
I Sharma,7.5,77.58620689655173
RG Sharma,32.6124031007752,130.8960796515246
Shoaib Akhtar,2.0,28.57142857142857
Shoaib Malik,13.0,110.63829787234043
LR Shukla,15.0,115.71428571428572
LPC Silva,20.0,153.84615384615387
RP Singh,3.466666666666667,68.42105263157895
VRV Singh,2.0,133.33333333333331
DR Smith,28.392857142857142,135.20408163265304
GC Smith,28.423076923076923,110.62874251497006
Sohail Tanvir,12.0,124.13793103448276
S Sohal,18.4,126.02739726027397
S Sreesanth,8.5,61.81818181818181
TM Srivastava,8.0,72.72727272727273
